image,label
data_given\Cat\8754.jpg,0
data_given\Cat\3817.jpg,0
data_given\Cat\12121.jpg,0
data_given\Cat\11276.jpg,0
data_given\Cat\6437.jpg,0
data_given\Cat\6727.jpg,0
data_given\Cat\1071.jpg,0
data_given\Dog\6684.jpg,1
data_given\Dog\3579.jpg,1
data_given\Dog\5171.jpg,1
data_given\Cat\1014.jpg,0
data_given\Dog\9506.jpg,1
data_given\Dog\6409.jpg,1
data_given\Dog\1547.jpg,1
data_given\Cat\1677.jpg,0
data_given\Dog\9464.jpg,1
data_given\Cat\11762.jpg,0
data_given\Dog\4490.jpg,1
data_given\Dog\5773.jpg,1
data_given\Dog\10771.jpg,1
data_given\Cat\1368.jpg,0
data_given\Cat\6832.jpg,0
data_given\Cat\7989.jpg,0
data_given\Cat\10577.jpg,0
data_given\Cat\8386.jpg,0
data_given\Cat\693.jpg,0
data_given\Cat\10174.jpg,0
data_given\Cat\10402.jpg,0
data_given\Cat\6044.jpg,0
data_given\Dog\993.jpg,1
data_given\Dog\5756.jpg,1
data_given\Dog\12166.jpg,1
data_given\Dog\2173.jpg,1
data_given\Cat\6550.jpg,0
data_given\Cat\5562.jpg,0
data_given\Cat\7281.jpg,0
data_given\Cat\1480.jpg,0
data_given\Cat\46.jpg,0
data_given\Dog\6231.jpg,1
data_given\Cat\1679.jpg,0
data_given\Dog\10598.jpg,1
data_given\Cat\12351.jpg,0
data_given\Cat\3597.jpg,0
data_given\Dog\3268.jpg,1
data_given\Dog\2021.jpg,1
data_given\Cat\907.jpg,0
data_given\Cat\523.jpg,0
data_given\Dog\4903.jpg,1
data_given\Dog\6835.jpg,1
data_given\Cat\8554.jpg,0
data_given\Cat\6230.jpg,0
data_given\Cat\11623.jpg,0
data_given\Dog\3570.jpg,1
data_given\Dog\9882.jpg,1
data_given\Dog\7739.jpg,1
data_given\Cat\8134.jpg,0
data_given\Dog\4986.jpg,1
data_given\Cat\5740.jpg,0
data_given\Dog\10941.jpg,1
data_given\Dog\7159.jpg,1
data_given\Dog\8489.jpg,1
data_given\Dog\10128.jpg,1
data_given\Cat\7072.jpg,0
data_given\Cat\10468.jpg,0
data_given\Cat\3345.jpg,0
data_given\Cat\12185.jpg,0
data_given\Dog\7376.jpg,1
data_given\Dog\8402.jpg,1
data_given\Dog\9099.jpg,1
data_given\Dog\2071.jpg,1
data_given\Cat\3764.jpg,0
data_given\Dog\11344.jpg,1
data_given\Cat\1873.jpg,0
data_given\Cat\3218.jpg,0
data_given\Dog\9713.jpg,1
data_given\Dog\5461.jpg,1
data_given\Cat\8138.jpg,0
data_given\Cat\9369.jpg,0
data_given\Dog\11051.jpg,1
data_given\Dog\12336.jpg,1
data_given\Dog\8245.jpg,1
data_given\Cat\10021.jpg,0
data_given\Cat\9506.jpg,0
data_given\Dog\8090.jpg,1
data_given\Cat\86.jpg,0
data_given\Dog\5494.jpg,1
data_given\Cat\7027.jpg,0
data_given\Dog\10885.jpg,1
data_given\Cat\1601.jpg,0
data_given\Dog\7317.jpg,1
data_given\Cat\4838.jpg,0
data_given\Dog\3389.jpg,1
data_given\Dog\10675.jpg,1
data_given\Cat\2744.jpg,0
data_given\Dog\9639.jpg,1
data_given\Dog\2405.jpg,1
data_given\Cat\10011.jpg,0
data_given\Cat\713.jpg,0
data_given\Cat\3981.jpg,0
data_given\Cat\7555.jpg,0
data_given\Dog\5382.jpg,1
data_given\Dog\5554.jpg,1
data_given\Dog\6614.jpg,1
data_given\Cat\10319.jpg,0
data_given\Dog\2908.jpg,1
data_given\Dog\12419.jpg,1
data_given\Dog\4417.jpg,1
data_given\Cat\11783.jpg,0
data_given\Cat\9382.jpg,0
data_given\Cat\2027.jpg,0
data_given\Cat\6812.jpg,0
data_given\Dog\8063.jpg,1
data_given\Dog\9144.jpg,1
data_given\Cat\9641.jpg,0
data_given\Dog\9621.jpg,1
data_given\Cat\10323.jpg,0
data_given\Dog\12389.jpg,1
data_given\Dog\11414.jpg,1
data_given\Dog\6728.jpg,1
data_given\Dog\1991.jpg,1
data_given\Dog\5982.jpg,1
data_given\Dog\7178.jpg,1
data_given\Dog\7519.jpg,1
data_given\Dog\5449.jpg,1
data_given\Cat\11249.jpg,0
data_given\Cat\2374.jpg,0
data_given\Dog\5013.jpg,1
data_given\Dog\3817.jpg,1
data_given\Cat\11516.jpg,0
data_given\Dog\7469.jpg,1
data_given\Dog\7262.jpg,1
data_given\Cat\2309.jpg,0
data_given\Cat\7289.jpg,0
data_given\Dog\2802.jpg,1
data_given\Cat\1708.jpg,0
data_given\Cat\4019.jpg,0
data_given\Dog\1838.jpg,1
data_given\Cat\11868.jpg,0
data_given\Cat\5876.jpg,0
data_given\Dog\762.jpg,1
data_given\Dog\8535.jpg,1
data_given\Cat\2778.jpg,0
data_given\Cat\12277.jpg,0
data_given\Cat\1516.jpg,0
data_given\Dog\4195.jpg,1
data_given\Cat\159.jpg,0
data_given\Dog\2984.jpg,1
data_given\Cat\3111.jpg,0
data_given\Dog\7844.jpg,1
data_given\Cat\2597.jpg,0
data_given\Dog\5292.jpg,1
data_given\Cat\12490.jpg,0
data_given\Cat\2975.jpg,0
data_given\Dog\6299.jpg,1
data_given\Dog\11509.jpg,1
data_given\Cat\1175.jpg,0
data_given\Dog\12008.jpg,1
data_given\Dog\4464.jpg,1
data_given\Cat\7306.jpg,0
data_given\Cat\11894.jpg,0
data_given\Dog\2742.jpg,1
data_given\Dog\4212.jpg,1
data_given\Dog\11608.jpg,1
data_given\Dog\12130.jpg,1
data_given\Cat\7982.jpg,0
data_given\Dog\1039.jpg,1
data_given\Cat\2968.jpg,0
data_given\Cat\10245.jpg,0
data_given\Cat\4270.jpg,0
data_given\Cat\4337.jpg,0
data_given\Cat\10226.jpg,0
data_given\Dog\9224.jpg,1
data_given\Dog\4715.jpg,1
data_given\Dog\9259.jpg,1
data_given\Cat\11201.jpg,0
data_given\Dog\6382.jpg,1
data_given\Dog\10161.jpg,1
data_given\Dog\12252.jpg,1
data_given\Cat\9305.jpg,0
data_given\Dog\10650.jpg,1
data_given\Dog\1657.jpg,1
data_given\Dog\195.jpg,1
data_given\Dog\1650.jpg,1
data_given\Dog\9871.jpg,1
data_given\Dog\1278.jpg,1
data_given\Cat\8262.jpg,0
data_given\Cat\5340.jpg,0
data_given\Cat\4734.jpg,0
data_given\Dog\12267.jpg,1
data_given\Dog\3877.jpg,1
data_given\Cat\1976.jpg,0
data_given\Cat\3001.jpg,0
data_given\Cat\4368.jpg,0
data_given\Cat\458.jpg,0
data_given\Dog\2474.jpg,1
data_given\Cat\155.jpg,0
data_given\Dog\4413.jpg,1
data_given\Dog\2422.jpg,1
data_given\Cat\10395.jpg,0
data_given\Cat\7877.jpg,0
data_given\Cat\4842.jpg,0
data_given\Cat\2688.jpg,0
data_given\Dog\5704.jpg,1
data_given\Dog\3235.jpg,1
data_given\Dog\8042.jpg,1
data_given\Cat\3900.jpg,0
data_given\Cat\545.jpg,0
data_given\Dog\10023.jpg,1
data_given\Dog\221.jpg,1
data_given\Dog\9840.jpg,1
data_given\Dog\5720.jpg,1
data_given\Dog\810.jpg,1
data_given\Cat\7094.jpg,0
data_given\Dog\7823.jpg,1
data_given\Cat\3118.jpg,0
data_given\Dog\4089.jpg,1
data_given\Cat\8664.jpg,0
data_given\Dog\10399.jpg,1
data_given\Cat\1592.jpg,0
data_given\Dog\2888.jpg,1
data_given\Dog\1448.jpg,1
data_given\Dog\9847.jpg,1
data_given\Cat\7458.jpg,0
data_given\Dog\3046.jpg,1
data_given\Cat\4406.jpg,0
data_given\Dog\5132.jpg,1
data_given\Dog\5934.jpg,1
data_given\Dog\4458.jpg,1
data_given\Cat\5412.jpg,0
data_given\Dog\5991.jpg,1
data_given\Cat\1202.jpg,0
data_given\Dog\8315.jpg,1
data_given\Dog\3257.jpg,1
data_given\Dog\3526.jpg,1
data_given\Dog\780.jpg,1
data_given\Cat\5709.jpg,0
data_given\Dog\11930.jpg,1
data_given\Cat\10781.jpg,0
data_given\Cat\6605.jpg,0
data_given\Dog\8260.jpg,1
data_given\Dog\1662.jpg,1
data_given\Dog\804.jpg,1
data_given\Dog\4383.jpg,1
data_given\Dog\940.jpg,1
data_given\Cat\2333.jpg,0
data_given\Dog\7183.jpg,1
data_given\Dog\6370.jpg,1
data_given\Dog\8739.jpg,1
data_given\Dog\8684.jpg,1
data_given\Dog\11970.jpg,1
data_given\Cat\8492.jpg,0
data_given\Dog\7096.jpg,1
data_given\Dog\10106.jpg,1
data_given\Dog\5628.jpg,1
data_given\Dog\7920.jpg,1
data_given\Dog\3879.jpg,1
data_given\Dog\8697.jpg,1
data_given\Cat\7363.jpg,0
data_given\Cat\3704.jpg,0
data_given\Dog\10634.jpg,1
data_given\Cat\4498.jpg,0
data_given\Dog\1534.jpg,1
data_given\Dog\243.jpg,1
data_given\Dog\8912.jpg,1
data_given\Cat\9898.jpg,0
data_given\Cat\11065.jpg,0
data_given\Cat\12278.jpg,0
data_given\Cat\906.jpg,0
data_given\Dog\11867.jpg,1
data_given\Cat\8822.jpg,0
data_given\Cat\11509.jpg,0
data_given\Cat\8986.jpg,0
data_given\Cat\7327.jpg,0
data_given\Dog\5169.jpg,1
data_given\Dog\6056.jpg,1
data_given\Cat\11382.jpg,0
data_given\Cat\6362.jpg,0
data_given\Cat\8217.jpg,0
data_given\Cat\2576.jpg,0
data_given\Dog\4624.jpg,1
data_given\Cat\7634.jpg,0
data_given\Dog\7914.jpg,1
data_given\Cat\11407.jpg,0
data_given\Cat\5677.jpg,0
data_given\Cat\5258.jpg,0
data_given\Cat\3664.jpg,0
data_given\Cat\2482.jpg,0
data_given\Dog\4810.jpg,1
data_given\Cat\5952.jpg,0
data_given\Dog\11192.jpg,1
data_given\Dog\11691.jpg,1
data_given\Dog\12461.jpg,1
data_given\Cat\9835.jpg,0
data_given\Dog\8111.jpg,1
data_given\Dog\8038.jpg,1
data_given\Dog\11142.jpg,1
data_given\Cat\1487.jpg,0
data_given\Cat\421.jpg,0
data_given\Cat\2258.jpg,0
data_given\Dog\8339.jpg,1
data_given\Cat\12077.jpg,0
data_given\Cat\12293.jpg,0
data_given\Dog\10127.jpg,1
data_given\Cat\616.jpg,0
data_given\Cat\7134.jpg,0
data_given\Cat\6865.jpg,0
data_given\Dog\3340.jpg,1
data_given\Dog\5344.jpg,1
data_given\Dog\379.jpg,1
data_given\Dog\9215.jpg,1
data_given\Cat\3300.jpg,0
data_given\Dog\11625.jpg,1
data_given\Dog\10757.jpg,1
data_given\Cat\5717.jpg,0
data_given\Dog\10150.jpg,1
data_given\Cat\6165.jpg,0
data_given\Cat\1241.jpg,0
data_given\Cat\10116.jpg,0
data_given\Dog\9676.jpg,1
data_given\Cat\11476.jpg,0
data_given\Cat\10581.jpg,0
data_given\Dog\8809.jpg,1
data_given\Cat\9554.jpg,0
data_given\Dog\5869.jpg,1
data_given\Dog\8348.jpg,1
data_given\Dog\11296.jpg,1
data_given\Cat\4995.jpg,0
data_given\Cat\4742.jpg,0
data_given\Cat\10957.jpg,0
data_given\Cat\4067.jpg,0
data_given\Cat\12112.jpg,0
data_given\Cat\2354.jpg,0
data_given\Cat\2072.jpg,0
data_given\Cat\4550.jpg,0
data_given\Cat\9493.jpg,0
data_given\Dog\7565.jpg,1
data_given\Cat\11637.jpg,0
data_given\Cat\11311.jpg,0
data_given\Cat\6870.jpg,0
data_given\Cat\7406.jpg,0
data_given\Dog\6111.jpg,1
data_given\Cat\8911.jpg,0
data_given\Dog\8007.jpg,1
data_given\Cat\10780.jpg,0
data_given\Cat\6261.jpg,0
data_given\Cat\9624.jpg,0
data_given\Cat\798.jpg,0
data_given\Cat\904.jpg,0
data_given\Cat\7531.jpg,0
data_given\Cat\2546.jpg,0
data_given\Cat\8150.jpg,0
data_given\Cat\11873.jpg,0
data_given\Dog\11126.jpg,1
data_given\Cat\5206.jpg,0
data_given\Cat\10036.jpg,0
data_given\Cat\10379.jpg,0
data_given\Dog\1708.jpg,1
data_given\Cat\7809.jpg,0
data_given\Cat\9869.jpg,0
data_given\Cat\3059.jpg,0
data_given\Cat\7302.jpg,0
data_given\Cat\3281.jpg,0
data_given\Cat\6942.jpg,0
data_given\Dog\8233.jpg,1
data_given\Cat\11281.jpg,0
data_given\Dog\10286.jpg,1
data_given\Dog\12286.jpg,1
data_given\Dog\192.jpg,1
data_given\Dog\5044.jpg,1
data_given\Dog\5397.jpg,1
data_given\Cat\2207.jpg,0
data_given\Dog\9205.jpg,1
data_given\Dog\4217.jpg,1
data_given\Dog\10380.jpg,1
data_given\Cat\2399.jpg,0
data_given\Cat\11169.jpg,0
data_given\Cat\1612.jpg,0
data_given\Cat\12471.jpg,0
data_given\Dog\5916.jpg,1
data_given\Dog\7827.jpg,1
data_given\Dog\11885.jpg,1
data_given\Dog\11110.jpg,1
data_given\Cat\11478.jpg,0
data_given\Cat\3335.jpg,0
data_given\Dog\8293.jpg,1
data_given\Dog\1388.jpg,1
data_given\Cat\12310.jpg,0
data_given\Cat\8120.jpg,0
data_given\Cat\4469.jpg,0
data_given\Dog\7470.jpg,1
data_given\Cat\7972.jpg,0
data_given\Dog\5840.jpg,1
data_given\Dog\12081.jpg,1
data_given\Dog\10319.jpg,1
data_given\Dog\10482.jpg,1
data_given\Dog\3037.jpg,1
data_given\Dog\4378.jpg,1
data_given\Cat\11857.jpg,0
data_given\Dog\12228.jpg,1
data_given\Dog\1888.jpg,1
data_given\Dog\10046.jpg,1
data_given\Cat\8881.jpg,0
data_given\Dog\12393.jpg,1
data_given\Cat\5604.jpg,0
data_given\Cat\11220.jpg,0
data_given\Cat\9266.jpg,0
data_given\Dog\3196.jpg,1
data_given\Cat\698.jpg,0
data_given\Cat\8384.jpg,0
data_given\Dog\9116.jpg,1
data_given\Dog\4972.jpg,1
data_given\Cat\7911.jpg,0
data_given\Cat\2629.jpg,0
data_given\Cat\7201.jpg,0
data_given\Cat\1073.jpg,0
data_given\Cat\1548.jpg,0
data_given\Dog\8571.jpg,1
data_given\Cat\2892.jpg,0
data_given\Dog\27.jpg,1
data_given\Dog\3107.jpg,1
data_given\Dog\370.jpg,1
data_given\Dog\9059.jpg,1
data_given\Cat\10209.jpg,0
data_given\Cat\5643.jpg,0
data_given\Cat\4177.jpg,0
data_given\Cat\8976.jpg,0
data_given\Cat\4484.jpg,0
data_given\Cat\2130.jpg,0
data_given\Cat\322.jpg,0
data_given\Cat\2556.jpg,0
data_given\Cat\3234.jpg,0
data_given\Cat\3173.jpg,0
data_given\Cat\7837.jpg,0
data_given\Cat\6448.jpg,0
data_given\Cat\5008.jpg,0
data_given\Dog\5519.jpg,1
data_given\Cat\2046.jpg,0
data_given\Dog\7550.jpg,1
data_given\Dog\6079.jpg,1
data_given\Cat\11131.jpg,0
data_given\Cat\4446.jpg,0
data_given\Dog\8978.jpg,1
data_given\Dog\6182.jpg,1
data_given\Dog\8717.jpg,1
data_given\Cat\338.jpg,0
data_given\Cat\7115.jpg,0
data_given\Cat\7431.jpg,0
data_given\Cat\8390.jpg,0
data_given\Dog\395.jpg,1
data_given\Dog\12289.jpg,1
data_given\Cat\10104.jpg,0
data_given\Dog\6821.jpg,1
data_given\Dog\11009.jpg,1
data_given\Cat\11588.jpg,0
data_given\Dog\1321.jpg,1
data_given\Dog\3314.jpg,1
data_given\Dog\7188.jpg,1
data_given\Dog\378.jpg,1
data_given\Dog\254.jpg,1
data_given\Cat\3844.jpg,0
data_given\Dog\9327.jpg,1
data_given\Dog\8425.jpg,1
data_given\Dog\7979.jpg,1
data_given\Cat\6886.jpg,0
data_given\Cat\7133.jpg,0
data_given\Dog\7924.jpg,1
data_given\Dog\6216.jpg,1
data_given\Dog\9892.jpg,1
data_given\Cat\1025.jpg,0
data_given\Dog\7738.jpg,1
data_given\Cat\12129.jpg,0
data_given\Cat\1828.jpg,0
data_given\Cat\11254.jpg,0
data_given\Dog\5294.jpg,1
data_given\Cat\9704.jpg,0
data_given\Dog\1068.jpg,1
data_given\Cat\9325.jpg,0
data_given\Cat\3360.jpg,0
data_given\Dog\7907.jpg,1
data_given\Dog\10083.jpg,1
data_given\Dog\7463.jpg,1
data_given\Cat\4027.jpg,0
data_given\Cat\2873.jpg,0
data_given\Dog\11148.jpg,1
data_given\Dog\4311.jpg,1
data_given\Cat\11267.jpg,0
data_given\Cat\8404.jpg,0
data_given\Dog\428.jpg,1
data_given\Dog\8677.jpg,1
data_given\Dog\4525.jpg,1
data_given\Dog\3615.jpg,1
data_given\Dog\5600.jpg,1
data_given\Cat\760.jpg,0
data_given\Cat\7285.jpg,0
data_given\Dog\10126.jpg,1
data_given\Dog\10065.jpg,1
data_given\Cat\3488.jpg,0
data_given\Dog\11138.jpg,1
data_given\Cat\10446.jpg,0
data_given\Dog\11889.jpg,1
data_given\Cat\1360.jpg,0
data_given\Cat\4553.jpg,0
data_given\Dog\10874.jpg,1
data_given\Cat\10556.jpg,0
data_given\Cat\598.jpg,0
data_given\Cat\5358.jpg,0
data_given\Dog\6966.jpg,1
data_given\Dog\6719.jpg,1
data_given\Dog\10342.jpg,1
data_given\Cat\3589.jpg,0
data_given\Cat\7795.jpg,0
data_given\Dog\12131.jpg,1
data_given\Dog\11960.jpg,1
data_given\Dog\438.jpg,1
data_given\Dog\9843.jpg,1
data_given\Dog\6461.jpg,1
data_given\Dog\12421.jpg,1
data_given\Dog\8772.jpg,1
data_given\Dog\3002.jpg,1
data_given\Dog\5668.jpg,1
data_given\Cat\11426.jpg,0
data_given\Dog\2505.jpg,1
data_given\Dog\7812.jpg,1
data_given\Dog\12392.jpg,1
data_given\Cat\8663.jpg,0
data_given\Dog\8705.jpg,1
data_given\Dog\10270.jpg,1
data_given\Dog\9107.jpg,1
data_given\Cat\84.jpg,0
data_given\Dog\12469.jpg,1
data_given\Dog\3435.jpg,1
data_given\Cat\5192.jpg,0
data_given\Dog\3748.jpg,1
data_given\Cat\6914.jpg,0
data_given\Cat\977.jpg,0
data_given\Cat\12430.jpg,0
data_given\Cat\7391.jpg,0
data_given\Cat\6383.jpg,0
data_given\Cat\8094.jpg,0
data_given\Cat\2020.jpg,0
data_given\Cat\5833.jpg,0
data_given\Cat\10959.jpg,0
data_given\Dog\10241.jpg,1
data_given\Dog\2233.jpg,1
data_given\Dog\12098.jpg,1
data_given\Cat\5579.jpg,0
data_given\Cat\10459.jpg,0
data_given\Cat\5898.jpg,0
data_given\Cat\6327.jpg,0
data_given\Dog\3374.jpg,1
data_given\Cat\7793.jpg,0
data_given\Cat\10333.jpg,0
data_given\Dog\450.jpg,1
data_given\Dog\9296.jpg,1
data_given\Dog\10700.jpg,1
data_given\Dog\2150.jpg,1
data_given\Cat\771.jpg,0
data_given\Cat\11592.jpg,0
data_given\Dog\3790.jpg,1
data_given\Cat\9536.jpg,0
data_given\Cat\2697.jpg,0
data_given\Cat\2462.jpg,0
data_given\Cat\4975.jpg,0
data_given\Dog\1194.jpg,1
data_given\Cat\9343.jpg,0
data_given\Cat\8675.jpg,0
data_given\Cat\6401.jpg,0
data_given\Cat\10404.jpg,0
data_given\Dog\612.jpg,1
data_given\Cat\1498.jpg,0
data_given\Cat\11560.jpg,0
data_given\Dog\2583.jpg,1
data_given\Cat\11642.jpg,0
data_given\Cat\630.jpg,0
data_given\Cat\4204.jpg,0
data_given\Cat\3624.jpg,0
data_given\Dog\11408.jpg,1
data_given\Dog\8437.jpg,1
data_given\Cat\11705.jpg,0
data_given\Dog\8919.jpg,1
data_given\Cat\3814.jpg,0
data_given\Dog\6240.jpg,1
data_given\Cat\5581.jpg,0
data_given\Cat\5464.jpg,0
data_given\Cat\11038.jpg,0
data_given\Dog\5770.jpg,1
data_given\Dog\2084.jpg,1
data_given\Cat\11041.jpg,0
data_given\Dog\8758.jpg,1
data_given\Cat\8187.jpg,0
data_given\Dog\1308.jpg,1
data_given\Dog\4809.jpg,1
data_given\Dog\7167.jpg,1
data_given\Cat\6023.jpg,0
data_given\Cat\7977.jpg,0
data_given\Cat\3235.jpg,0
data_given\Cat\3896.jpg,0
data_given\Dog\1792.jpg,1
data_given\Cat\7513.jpg,0
data_given\Cat\10629.jpg,0
data_given\Dog\10649.jpg,1
data_given\Cat\4005.jpg,0
data_given\Dog\1725.jpg,1
data_given\Dog\10472.jpg,1
data_given\Cat\2837.jpg,0
data_given\Dog\7540.jpg,1
data_given\Dog\7816.jpg,1
data_given\Dog\7126.jpg,1
data_given\Dog\6665.jpg,1
data_given\Dog\12427.jpg,1
data_given\Dog\3301.jpg,1
data_given\Cat\7346.jpg,0
data_given\Cat\7740.jpg,0
data_given\Dog\5950.jpg,1
data_given\Dog\3806.jpg,1
data_given\Cat\2286.jpg,0
data_given\Cat\4142.jpg,0
data_given\Cat\8972.jpg,0
data_given\Cat\4002.jpg,0
data_given\Cat\5269.jpg,0
data_given\Dog\6718.jpg,1
data_given\Dog\5680.jpg,1
data_given\Cat\6001.jpg,0
data_given\Dog\6934.jpg,1
data_given\Dog\6360.jpg,1
data_given\Dog\1536.jpg,1
data_given\Cat\806.jpg,0
data_given\Cat\3385.jpg,0
data_given\Dog\8558.jpg,1
data_given\Dog\3987.jpg,1
data_given\Dog\4376.jpg,1
data_given\Dog\1251.jpg,1
data_given\Dog\8041.jpg,1
data_given\Dog\69.jpg,1
data_given\Cat\10799.jpg,0
data_given\Dog\8034.jpg,1
data_given\Dog\10916.jpg,1
data_given\Cat\7090.jpg,0
data_given\Dog\5195.jpg,1
data_given\Dog\4762.jpg,1
data_given\Dog\9438.jpg,1
data_given\Dog\10447.jpg,1
data_given\Cat\7023.jpg,0
data_given\Cat\891.jpg,0
data_given\Cat\3088.jpg,0
data_given\Dog\5298.jpg,1
data_given\Dog\1081.jpg,1
data_given\Dog\613.jpg,1
data_given\Cat\391.jpg,0
data_given\Dog\7656.jpg,1
data_given\Dog\2014.jpg,1
data_given\Dog\4866.jpg,1
data_given\Cat\10613.jpg,0
data_given\Cat\2900.jpg,0
data_given\Dog\2656.jpg,1
data_given\Dog\9975.jpg,1
data_given\Cat\1572.jpg,0
data_given\Dog\4488.jpg,1
data_given\Cat\8445.jpg,0
data_given\Dog\4261.jpg,1
data_given\Dog\11268.jpg,1
data_given\Dog\6957.jpg,1
data_given\Cat\5693.jpg,0
data_given\Dog\10707.jpg,1
data_given\Dog\3153.jpg,1
data_given\Cat\851.jpg,0
data_given\Dog\10398.jpg,1
data_given\Dog\8317.jpg,1
data_given\Cat\4367.jpg,0
data_given\Dog\6698.jpg,1
data_given\Dog\8270.jpg,1
data_given\Cat\7589.jpg,0
data_given\Cat\10724.jpg,0
data_given\Cat\5361.jpg,0
data_given\Dog\5685.jpg,1
data_given\Dog\9741.jpg,1
data_given\Cat\8334.jpg,0
data_given\Cat\11132.jpg,0
data_given\Dog\11356.jpg,1
data_given\Dog\1890.jpg,1
data_given\Cat\10232.jpg,0
data_given\Cat\11787.jpg,0
data_given\Dog\3415.jpg,1
data_given\Cat\8352.jpg,0
data_given\Dog\179.jpg,1
data_given\Cat\2780.jpg,0
data_given\Dog\4689.jpg,1
data_given\Dog\8460.jpg,1
data_given\Dog\4461.jpg,1
data_given\Cat\8040.jpg,0
data_given\Dog\4039.jpg,1
data_given\Cat\5272.jpg,0
data_given\Cat\9513.jpg,0
data_given\Cat\1293.jpg,0
data_given\Cat\11995.jpg,0
data_given\Dog\986.jpg,1
data_given\Dog\10265.jpg,1
data_given\Dog\3278.jpg,1
data_given\Cat\10372.jpg,0
data_given\Cat\512.jpg,0
data_given\Dog\2829.jpg,1
data_given\Cat\703.jpg,0
data_given\Dog\2540.jpg,1
data_given\Cat\10622.jpg,0
data_given\Cat\2966.jpg,0
data_given\Dog\11237.jpg,1
data_given\Dog\1959.jpg,1
data_given\Cat\Thumbs.db,0
data_given\Dog\4475.jpg,1
data_given\Cat\11452.jpg,0
data_given\Dog\10836.jpg,1
data_given\Cat\12438.jpg,0
data_given\Dog\1379.jpg,1
data_given\Cat\1236.jpg,0
data_given\Cat\6282.jpg,0
data_given\Dog\4970.jpg,1
data_given\Dog\1908.jpg,1
data_given\Dog\10538.jpg,1
data_given\Cat\11187.jpg,0
data_given\Dog\8399.jpg,1
data_given\Dog\9763.jpg,1
data_given\Cat\7202.jpg,0
data_given\Cat\2527.jpg,0
data_given\Dog\8757.jpg,1
data_given\Dog\8541.jpg,1
data_given\Cat\10194.jpg,0
data_given\Dog\11171.jpg,1
data_given\Cat\3631.jpg,0
data_given\Dog\5069.jpg,1
data_given\Dog\6694.jpg,1
data_given\Cat\2362.jpg,0
data_given\Cat\7664.jpg,0
data_given\Cat\5846.jpg,0
data_given\Dog\3010.jpg,1
data_given\Dog\1131.jpg,1
data_given\Cat\3647.jpg,0
data_given\Cat\7737.jpg,0
data_given\Cat\6756.jpg,0
data_given\Cat\9992.jpg,0
data_given\Cat\5645.jpg,0
data_given\Dog\12486.jpg,1
data_given\Cat\5836.jpg,0
data_given\Cat\1447.jpg,0
data_given\Cat\6336.jpg,0
data_given\Cat\6920.jpg,0
data_given\Cat\7675.jpg,0
data_given\Dog\144.jpg,1
data_given\Cat\5430.jpg,0
data_given\Dog\348.jpg,1
data_given\Dog\3338.jpg,1
data_given\Cat\6453.jpg,0
data_given\Dog\6276.jpg,1
data_given\Cat\11535.jpg,0
data_given\Dog\12378.jpg,1
data_given\Dog\9535.jpg,1
data_given\Cat\2446.jpg,0
data_given\Dog\9802.jpg,1
data_given\Cat\2970.jpg,0
data_given\Dog\1185.jpg,1
data_given\Cat\7650.jpg,0
data_given\Dog\4433.jpg,1
data_given\Cat\12094.jpg,0
data_given\Dog\11025.jpg,1
data_given\Dog\9129.jpg,1
data_given\Cat\2430.jpg,0
data_given\Dog\5718.jpg,1
data_given\Cat\6532.jpg,0
data_given\Dog\5365.jpg,1
data_given\Cat\8043.jpg,0
data_given\Cat\11161.jpg,0
data_given\Dog\5020.jpg,1
data_given\Dog\6093.jpg,1
data_given\Dog\389.jpg,1
data_given\Dog\10865.jpg,1
data_given\Cat\7714.jpg,0
data_given\Dog\9514.jpg,1
data_given\Dog\2549.jpg,1
data_given\Cat\5184.jpg,0
data_given\Cat\9508.jpg,0
data_given\Dog\3584.jpg,1
data_given\Cat\9281.jpg,0
data_given\Cat\12004.jpg,0
data_given\Cat\10563.jpg,0
data_given\Dog\6753.jpg,1
data_given\Dog\1970.jpg,1
data_given\Cat\8264.jpg,0
data_given\Cat\4737.jpg,0
data_given\Dog\4632.jpg,1
data_given\Cat\4809.jpg,0
data_given\Dog\5977.jpg,1
data_given\Cat\1647.jpg,0
data_given\Dog\7176.jpg,1
data_given\Dog\9961.jpg,1
data_given\Cat\1035.jpg,0
data_given\Cat\9297.jpg,0
data_given\Dog\3061.jpg,1
data_given\Dog\6627.jpg,1
data_given\Cat\10778.jpg,0
data_given\Cat\7388.jpg,0
data_given\Cat\1591.jpg,0
data_given\Dog\6090.jpg,1
data_given\Dog\290.jpg,1
data_given\Dog\317.jpg,1
data_given\Cat\10865.jpg,0
data_given\Cat\880.jpg,0
data_given\Cat\1140.jpg,0
data_given\Dog\5909.jpg,1
data_given\Cat\1573.jpg,0
data_given\Dog\12226.jpg,1
data_given\Dog\4995.jpg,1
data_given\Dog\2170.jpg,1
data_given\Cat\10369.jpg,0
data_given\Dog\4321.jpg,1
data_given\Dog\8672.jpg,1
data_given\Cat\11383.jpg,0
data_given\Dog\1791.jpg,1
data_given\Cat\786.jpg,0
data_given\Cat\6015.jpg,0
data_given\Cat\6664.jpg,0
data_given\Dog\2049.jpg,1
data_given\Cat\9747.jpg,0
data_given\Dog\10326.jpg,1
data_given\Dog\2333.jpg,1
data_given\Dog\10045.jpg,1
data_given\Cat\2114.jpg,0
data_given\Dog\1267.jpg,1
